"alter";"geschlecht";"bundesland";"einkommen"
21;1;6;400
83;1;6;3400
76;2;6;400
51;1;6;1400
21;1;6;2450
20;2;6;1850
81;2;6;1400
71;1;6;1000
41;1;6;1600
58;2;6;600
57;1;6;2750
72;2;6;1000
37;1;6;3400
75;2;6;1850
60;1;6;1600
67;2;6;75
30;2;6;1400
39;1;6;600
74;1;6;1000
32;1;6;1400
34;2;6;1400
37;1;6;1000
34;1;6;1200
67;1;6;1400
66;2;6;225
79;1;6;1400
46;2;6;1200
16;1;6;400
67;2;6;2450
51;1;6;8750
23;1;6;2750
39;1;6;800
38;2;6;1400
41;1;6;1600
37;2;6;600
56;1;6;1850
58;2;6;1850
28;1;6;1000
74;2;6;1000
40;1;6;14000
38;2;6;1000
58;2;6;2150
25;2;6;1600
73;1;6;2750
65;2;6;400
41;2;6;800
41;1;6;2750
89;2;6;1200
63;1;6;1400
55;2;6;1850
32;1;6;2150
32;2;6;2450
64;1;6;1400
63;2;6;1200
73;2;6;1600
62;2;6;3400
45;2;6;600
54;1;6;1000
88;2;6;600
68;1;6;600
63;1;6;1000
37;2;6;1000
78;1;6;1000
73;2;6;225
37;1;6;3400
69;2;6;600
42;1;6;75
33;2;6;1000
0;2;6;75
55;2;6;2150
33;1;6;2750
29;2;6;75
70;1;6;1200
74;1;6;1200
68;2;6;225
75;1;6;1400
71;2;6;1000
49;2;6;2450
40;1;6;1200
30;1;6;2450
28;2;6;1000
56;1;6;1600
53;2;6;1000
54;1;6;600
53;2;6;600
55;1;6;2150
50;2;6;400
17;1;6;1200
17;1;6;400
44;2;6;1200
44;2;6;800
24;1;6;1400
61;1;6;1200
53;2;6;1600
43;1;6;1600
38;2;6;600
40;2;6;1200
67;2;6;1400
24;2;6;1600
22;1;6;600
68;1;6;2150
65;2;6;600
47;1;6;1600
39;2;6;800
55;1;6;2150
46;2;6;1600
64;1;6;1200
35;1;6;800
46;1;6;225
36;2;6;600
2;2;6;75
72;1;6;800
69;1;6;3050
65;2;6;3050
49;1;6;1850
52;2;6;1850
72;2;6;1000
37;1;6;1850
72;2;6;1200
87;2;6;1600
29;1;6;2150
45;2;6;1200
40;2;6;2150
76;2;6;1600
23;1;6;1000
21;2;6;400
39;1;6;1850
80;1;6;600
72;2;6;225
57;2;6;2450
61;1;6;2750
65;1;6;1850
50;1;6;3400
58;2;6;1200
31;1;6;1400
25;2;6;1850
44;1;6;1600
45;1;6;3400
45;2;6;225
39;1;6;1600
38;2;6;600
64;1;6;2450
62;2;6;600
33;1;6;2150
27;2;6;1200
40;2;6;1600
42;1;6;4250
72;2;6;600
59;1;6;400
63;1;6;800
59;2;6;1000
47;1;6;1000
42;2;6;800
49;1;6;1850
34;2;6;400
18;1;6;1000
67;2;6;1200
65;1;6;1400
64;2;6;800
40;1;6;1200
63;1;6;1600
58;1;6;1200
50;2;6;1200
78;2;6;2750
79;1;6;1400
73;2;6;75
40;2;6;1600
81;1;6;1000
82;2;6;1000
27;1;6;800
36;1;6;1400
53;1;6;1600
53;2;6;800
56;1;6;1400
29;2;6;600
69;1;6;1850
23;1;6;1850
19;2;6;225
71;1;6;800
34;1;6;2450
35;2;6;1200
77;1;6;1400
77;2;6;225
42;1;6;2750
36;2;6;600
11;1;6;75
9;1;6;75
86;2;6;1000
86;2;6;1000
57;1;6;1400
54;2;6;800
65;1;6;1850
52;1;6;1850
50;2;6;600
29;2;6;800
33;1;6;2450
68;1;6;2150
65;2;6;400
33;1;6;1600
76;2;6;1400
70;2;6;800
48;1;6;2150
40;2;6;1400
18;2;6;400
29;1;6;1850
30;2;6;600
38;1;6;6750
31;1;6;1850
63;1;6;1850
36;2;6;1850
40;1;6;800
39;1;6;1200
48;2;6;1200
39;1;6;2150
39;2;6;75
29;1;6;2150
26;2;6;2150
35;1;6;3050
36;1;6;1400
24;2;6;600
33;1;6;4250
87;2;6;1200
64;1;6;1400
64;2;6;1400
34;1;6;1850
33;2;6;1000
66;1;6;800
61;1;6;1200
60;2;6;225
57;1;6;3050
30;2;6;1200
11;2;6;75
9;1;6;75
6;2;6;75
64;1;6;1000
58;2;6;75
70;2;6;1000
53;1;6;3400
45;2;6;1000
45;1;6;600
32;2;6;400
29;1;6;1600
37;1;6;1400
47;1;6;1400
38;2;6;400
65;1;6;1200
34;1;6;1200
59;1;6;400
50;2;6;800
25;1;6;1000
36;2;6;1600
23;1;6;400
74;1;6;1600
67;2;6;225
24;1;6;1000
26;2;6;1000
73;1;6;1000
79;2;6;1000
46;1;6;3400
45;2;6;3400
20;1;6;225
18;1;6;225
44;2;6;1600
81;1;6;1400
27;1;6;1850
23;2;6;400
75;1;6;2450
70;2;6;1400
64;1;6;800
56;2;6;1200
64;1;6;800
61;2;6;400
23;2;6;1000
19;1;6;400
37;1;6;1400
20;2;6;600
40;1;6;800
40;1;6;1200
28;1;6;600
38;1;6;1600
33;2;6;1600
39;1;6;2450
31;2;6;225
27;1;6;1200
22;2;6;1200
70;2;6;600
53;1;6;3400
50;2;6;400
49;1;6;2450
58;1;6;1850
58;2;6;1400
24;1;6;1400
36;1;6;1850
52;1;6;1400
53;2;6;2450
82;2;6;800
55;1;6;2150
54;2;6;800
51;2;6;1600
21;2;6;600
46;1;6;3400
79;2;6;8750
65;1;6;1000
65;2;6;600
50;2;6;1200
54;1;6;1200
38;2;6;1200
69;2;6;1200
33;1;6;18000
33;2;6;75
6;2;6;75
64;1;6;800
62;2;6;75
30;1;6;1400
41;1;6;2150
34;2;6;225
35;1;6;2750
49;1;6;1200
43;2;6;800
20;1;6;1200
40;1;6;1400
38;2;6;1200
50;2;6;800
64;1;6;2150
82;2;6;400
53;2;6;1200
74;2;6;800
58;1;6;3050
23;1;6;1000
19;1;6;400
44;1;6;1400
35;2;6;2450
40;1;6;1400
84;1;6;2450
78;2;6;225
61;2;6;600
50;1;6;3800
50;1;6;1200
49;2;6;1000
70;1;6;400
66;2;6;1200
60;1;6;2750
47;2;6;1600
76;2;6;800
85;2;6;2450
64;1;6;4250
65;2;6;1600
71;1;6;1000
63;2;6;400
37;1;6;3050
48;1;6;1400
36;2;6;1850
34;1;6;3400
33;2;6;400
27;1;6;3050
61;1;6;600
70;2;6;225
22;1;6;1400
65;1;6;1400
63;2;6;600
44;1;6;1600
41;2;6;800
58;1;6;1400
38;1;6;2750
62;2;6;3050
25;2;6;75
36;1;6;3400
39;2;6;600
33;1;6;400
80;2;6;1400
60;1;6;1200
53;2;6;6750
66;1;6;1200
60;1;6;600
47;1;6;2150
42;2;6;800
64;1;6;2150
48;1;6;1200
45;2;6;800
22;1;6;1000
20;1;6;600
63;1;6;1600
39;2;6;600
34;1;6;2450
12;1;6;75
78;1;6;1850
47;1;6;2450
77;2;6;1600
79;1;6;1400
74;2;6;800
34;1;6;2150
53;1;6;1600
31;2;6;1200
77;2;6;1000
68;1;6;1400
41;1;6;1400
84;2;6;1000
71;1;6;4750
33;1;6;1850
31;2;6;1850
79;2;6;1200
32;1;6;2150
32;2;6;2450
35;1;6;2450
33;1;6;2150
29;2;6;75
31;2;6;1400
33;1;6;1600
31;2;6;1400
81;1;6;2150
82;2;6;1400
39;1;6;400
35;2;6;400
16;2;6;225
15;2;6;225
11;1;6;225
77;1;6;1850
76;2;6;225
53;1;6;4750
20;1;6;225
35;2;6;2450
54;1;6;1600
47;2;6;1200
23;1;6;400
21;2;6;400
52;1;6;1600
52;2;6;800
18;1;6;400
75;2;6;600
59;1;6;600
58;2;6;1000
35;2;6;1400
81;1;6;1200
76;2;6;600
59;1;6;800
55;2;6;1200
33;1;6;1850
28;1;6;1850
28;2;6;1850
44;1;6;2750
39;2;6;400
72;1;6;1200
70;2;6;600
53;1;6;1850
43;2;6;225
19;1;6;400
64;2;6;800
27;2;6;1000
54;2;6;3050
47;1;6;1200
46;2;6;800
41;1;6;1850
39;2;6;1200
37;1;6;2450
49;1;6;1400
44;2;6;1200
22;1;6;400
47;1;6;1200
66;1;6;1850
68;2;6;1200
74;1;6;2150
46;1;6;1400
53;1;6;4750
41;2;6;1200
71;1;6;1600
72;2;6;600
32;1;6;2450
78;2;6;1000
62;1;6;75
63;1;6;1850
57;2;6;800
88;2;6;1850
64;1;6;1000
67;2;6;225
40;2;6;1400
64;1;6;2150
50;1;6;2450
52;2;6;225
35;2;6;1000
34;1;6;1400
26;2;6;1200
91;1;6;800
88;2;6;800
49;1;6;1850
37;2;6;1600
26;1;6;1850
60;1;6;1400
60;2;6;1850
67;2;6;1400
84;2;6;3050
56;1;6;1200
50;2;6;400
73;1;6;1200
40;1;6;2750
24;2;6;400
44;1;6;1400
42;2;6;1850
59;1;6;1400
57;2;6;800
21;1;6;600
80;2;6;1000
32;1;6;2450
62;1;6;3050
59;2;6;600
62;1;6;800
54;2;6;1600
77;2;6;800
41;1;6;3050
37;2;6;225
28;1;6;1850
28;2;6;1600
55;2;6;800
59;1;6;3800
33;2;6;1400
22;1;6;600
29;2;6;800
57;2;6;1600
53;1;6;1600
52;2;6;1200
41;1;6;2450
41;2;6;600
21;1;6;400
91;1;6;2750
30;1;6;1600
65;2;6;1400
54;1;6;1850
48;2;6;2750
25;1;6;1000
26;2;6;1200
31;1;6;1600
28;1;6;2150
76;2;6;600
59;1;6;4750
53;2;6;3400
59;1;6;1200
37;1;6;1850
35;2;6;1600
66;2;6;800
58;1;6;1200
47;2;6;4250
51;1;6;1200
45;2;6;1000
58;1;6;800
51;1;6;1850
47;2;6;600
57;1;6;1600
46;2;6;3400
52;1;6;225
41;1;6;1400
47;1;6;2750
39;2;6;400
53;1;6;1850
50;2;6;75
49;1;6;5750
48;2;6;1400
77;1;6;1400
77;2;6;800
54;1;6;2450
29;1;6;1400
68;1;6;2750
27;1;6;1200
40;2;6;1850
11;2;6;400
8;1;6;400
79;1;6;1200
77;2;6;600
57;1;6;2450
80;1;6;1200
73;2;6;225
75;1;6;600
35;1;6;2150
75;1;6;1600
71;2;6;800
52;2;6;1000
57;2;6;1000
61;1;6;3400
58;2;6;1200
66;1;6;2750
59;2;6;75
53;1;6;2750
55;1;6;3050
51;2;6;600
36;1;6;4250
37;2;6;1400
64;1;6;1400
61;2;6;400
46;1;6;3050
48;2;6;1000
43;1;6;1850
42;2;6;600
18;1;6;400
41;1;6;2450
41;2;6;400
50;2;6;1200
49;1;6;4750
18;2;6;400
33;2;6;1000
62;1;6;1850
61;2;6;400
58;2;6;800
59;1;6;2150
58;2;6;400
30;1;6;4750
29;2;6;225
45;2;6;1200
34;1;6;1600
33;2;6;800
81;1;6;2450
83;2;6;400
47;2;6;1600
26;1;6;1400
50;1;6;2750
46;2;6;1600
29;1;6;3800
32;2;6;800
38;2;6;800
30;2;6;225
32;1;6;2150
41;1;6;4750
44;1;6;1600
33;2;6;800
50;1;6;2150
54;2;6;1600
27;1;6;1850
32;2;6;1200
52;2;6;1000
45;1;6;600
38;1;6;2150
46;2;6;600
62;2;6;1400
35;2;6;1200
37;1;6;2150
34;2;6;1600
31;1;6;5750
31;2;6;1200
37;1;6;2150
38;2;6;400
66;1;6;600
61;2;6;1200
86;2;6;400
26;2;6;3800
31;1;6;1600
28;2;6;1400
33;1;6;4250
31;2;6;800
52;1;6;3050
53;2;6;400
27;1;6;2150
61;1;6;1850
54;2;6;2750
51;2;6;1000
57;2;6;1200
50;1;6;5350
49;2;6;1000
65;1;6;1400
64;2;6;600
45;1;6;75
41;1;6;1200
27;2;6;1000
33;1;6;3400
27;1;6;2150
28;2;6;3050
44;2;6;1400
47;1;6;1600
47;2;6;1850
43;1;6;1400
25;1;6;1000
36;1;6;1850
31;2;6;1600
32;1;6;1600
31;2;6;1600
31;1;6;14000
29;2;6;1600
66;1;6;1400
42;1;6;1600
30;2;6;400
30;1;6;3400
24;2;6;1200
49;1;6;3050
53;2;6;1000
47;1;6;2450
40;2;6;400
59;2;6;2450
91;2;6;2750
87;2;6;2150
63;1;6;14000
80;2;6;1400
39;2;6;1200
18;1;6;400
13;1;6;75
22;2;6;400
51;1;6;1000
51;2;6;1000
39;2;6;800
34;1;6;1850
62;1;6;2750
59;2;6;1000
90;1;6;1200
52;1;6;1400
20;2;6;600
68;2;6;1200
69;1;6;3400
57;1;6;1600
40;1;6;2750
37;2;6;1200
62;1;6;800
53;2;6;400
78;1;6;2150
54;1;6;225
53;1;6;2750
49;2;6;1000
27;1;6;1850
56;1;6;1200
34;1;6;1200
40;2;6;1200
21;2;6;1000
67;1;6;1200
82;2;6;2750
43;1;6;3050
34;2;6;2750
76;2;6;1600
29;1;6;2150
25;2;6;800
73;2;6;600
47;2;6;400
41;1;6;1000
21;1;6;225
82;1;6;400
75;1;6;1400
72;2;6;400
43;1;6;2450
41;2;6;400
20;2;6;1000
18;2;6;75
43;2;6;600
34;1;6;1200
71;1;6;1850
65;2;6;1200
41;1;6;1600
62;1;6;1200
61;2;6;400
33;1;6;3050
32;2;6;225
44;2;6;800
29;1;6;400
39;2;6;1200
69;2;6;600
22;2;6;800
27;1;6;800
53;1;6;1850
52;2;6;1600
49;1;6;800
74;1;6;1000
75;2;6;1200
29;1;6;600
30;2;6;1850
30;1;6;400
48;1;6;2150
65;2;6;600
25;1;6;400
22;2;6;400
64;1;6;1200
30;2;6;1000
54;2;6;1400
18;1;6;1000
36;1;6;1600
28;2;6;1000
63;1;6;800
43;1;6;1000
41;2;6;75
18;2;6;75
8;1;6;75
27;2;6;1200
42;1;6;1600
42;2;6;1600
77;1;6;1400
80;2;6;75
79;2;6;600
76;1;6;1600
66;1;6;1600
32;1;6;1850
31;2;6;400
35;2;6;2150
38;2;6;1850
63;1;6;1200
63;2;6;600
44;1;6;3050
41;2;6;600
70;2;6;1850
67;1;6;2150
65;2;6;1850
58;1;6;2450
55;2;6;1000
77;1;6;1000
79;2;6;800
23;1;6;600
63;1;6;4250
46;2;6;2150
50;2;6;1000
77;1;6;1200
74;2;6;75
48;1;6;1400
46;2;6;400
74;1;6;1850
76;2;6;225
30;1;6;3050
73;2;6;1000
49;1;6;400
56;1;6;4250
80;1;6;1600
76;1;6;1200
21;2;6;1000
46;2;6;1200
48;2;6;800
47;1;6;800
45;1;6;1400
45;2;6;600
39;1;6;1850
19;1;6;225
18;1;6;600
41;1;6;2450
34;2;6;225
18;2;6;400
76;2;6;400
71;1;6;1200
67;2;6;225
73;1;6;2450
71;2;6;1200
49;1;6;1850
48;2;6;600
25;1;6;1400
84;1;6;800
81;2;6;225
43;1;6;2450
32;2;6;1000
70;1;6;1200
64;2;6;75
80;1;6;1400
49;1;6;1400
45;2;6;1600
44;1;6;1600
57;1;6;2450
50;2;6;5350
25;1;6;2150
25;2;6;600
56;1;6;1000
54;2;6;800
33;1;6;2150
29;2;6;800
65;1;6;1400
66;2;6;225
66;1;6;1400
24;2;6;1000
28;1;6;1400
28;2;6;400
51;2;6;2750
48;2;6;1850
37;1;6;1850
31;2;6;1850
34;1;6;2150
35;2;6;400
49;2;6;1200
88;2;6;600
63;2;6;1200
54;1;6;2450
38;2;6;800
18;1;6;400
63;1;6;1600
40;1;6;1600
38;2;6;800
18;1;6;400
79;1;6;2150
76;2;6;600
52;1;6;400
62;2;6;1200
44;1;6;1600
36;1;6;1600
78;1;6;800
53;2;6;1200
32;1;6;1600
61;1;6;1200
66;2;6;800
79;1;6;1000
46;1;6;1850
74;1;6;1000
57;1;6;1400
53;2;6;225
85;1;6;600
86;2;6;75
79;1;6;3800
68;2;6;75
67;1;6;600
26;2;6;1200
62;1;6;2150
62;2;6;600
43;1;6;2150
41;2;6;1200
56;1;6;4750
23;1;6;800
28;2;6;225
39;1;6;1000
53;2;6;225
52;1;6;1850
35;1;6;400
48;1;6;3400
47;2;6;225
58;1;6;1400
78;1;6;1850
73;2;6;400
64;1;6;1400
55;2;6;400
70;2;6;1200
49;1;6;1000
44;2;6;1000
43;1;6;2150
42;2;6;1400
47;2;6;4750
30;1;6;2750
28;2;6;600
18;2;6;400
21;1;6;400
42;1;6;2750
48;1;6;1200
64;1;6;3800
62;2;6;1000
20;2;6;600
46;1;6;1600
38;2;6;1850
71;1;6;1000
53;1;6;4250
32;1;6;2150
30;2;6;400
61;2;6;800
64;1;6;600
49;2;6;600
52;1;6;2450
50;2;6;600
66;2;6;800
50;1;6;1600
46;2;6;400
23;1;6;1000
61;1;6;1200
24;2;6;1000
27;1;6;1400
34;1;6;1000
32;2;6;400
63;1;6;600
59;2;6;400
86;2;6;1200
47;1;6;1000
87;2;6;1200
36;1;6;1600
36;2;6;225
55;1;6;1000
52;1;6;1850
47;2;6;800
82;2;6;1000
41;2;6;800
77;2;6;600
23;2;6;1000
66;1;6;1850
54;2;6;400
33;1;6;1000
52;1;6;2750
48;2;6;800
46;1;6;1600
42;2;6;400
89;1;6;2150
71;2;6;225
47;1;6;400
75;2;6;800
48;1;6;1400
61;1;6;1200
61;2;6;1000
31;1;6;2450
84;2;6;3050
22;2;6;600
24;2;6;1400
88;2;6;3800
81;2;6;1200
73;2;6;800
41;1;6;2150
40;2;6;1400
44;1;6;1400
44;2;6;1000
50;1;6;225
41;2;6;225
51;1;6;1600
25;1;6;1200
21;2;6;400
64;1;6;800
65;2;6;800
50;1;6;3400
43;2;6;600
48;2;6;1200
34;2;6;800
6;2;6;75
80;1;6;1850
77;2;6;1850
91;2;6;1000
78;1;6;600
34;1;6;1600
29;2;6;400
55;1;6;3400
35;1;6;1400
33;2;6;1400
45;1;6;2150
19;1;6;75
68;1;6;1000
67;2;6;225
31;1;6;1400
41;1;6;2150
41;1;6;2150
42;2;6;600
69;2;6;800
53;2;6;1000
18;2;6;800
50;2;6;400
21;1;6;1200
49;2;6;400
42;1;6;1000
23;1;6;400
19;1;6;225
78;2;6;800
36;1;6;1850
34;2;6;400
46;2;6;1200
53;1;6;1600
76;1;6;1400
71;2;6;225
50;1;6;800
50;1;6;2150
44;2;6;600
62;2;6;2150
20;2;6;1000
46;1;6;1850
30;2;6;800
78;2;6;1000
48;1;6;1600
43;1;6;2150
68;2;6;225
34;1;6;1400
55;1;6;1200
50;2;6;225
43;1;6;2150
41;2;6;1000
48;1;6;3400
74;2;6;800
41;1;6;400
63;1;6;1850
60;2;6;800
65;1;6;1200
69;1;6;2150
66;2;6;225
49;2;6;1600
78;2;6;1000
33;1;6;2150
29;2;6;400
47;1;6;1850
47;2;6;600
43;1;6;1600
39;2;6;400
50;1;6;2150
50;2;6;1200
65;2;6;400
32;2;6;1400
25;1;6;1000
59;2;6;400
61;1;6;2150
30;1;6;800
37;1;6;1200
43;1;6;2150
41;2;6;600
45;1;6;2450
38;1;6;1600
42;1;6;1400
46;2;6;1200
18;1;6;225
73;2;6;1000
29;1;6;1850
23;2;6;1200
41;1;6;1850
40;2;6;225
19;2;6;400
48;1;6;1200
20;1;6;400
81;1;6;1000
76;2;6;75
48;2;6;1600
48;1;6;600
50;1;6;1600
49;2;6;600
20;2;6;600
77;2;6;400
46;2;6;1200
72;2;6;1850
30;1;6;2750
29;2;6;1600
63;1;6;1200
61;2;6;600
57;2;6;400
45;1;6;1850
42;2;6;1000
71;1;6;1400
69;2;6;800
50;1;6;1200
39;2;6;600
78;2;6;1000
88;2;6;1000
78;1;6;1000
78;2;6;75
74;2;6;600
46;1;6;1850
41;2;6;400
70;1;6;1200
47;1;6;5350
39;1;6;1200
40;2;6;1000
62;1;6;2450
49;2;6;1400
53;1;6;1400
48;2;6;1400
29;1;6;1200
25;1;6;1200
51;1;6;1600
46;2;6;600
63;2;6;800
76;2;6;2450
41;2;6;1000
48;1;6;1850
43;2;6;800
66;2;6;800
64;1;6;2750
79;2;6;800
34;1;6;1600
32;2;6;1200
35;1;6;1200
42;2;6;1000
49;1;6;1850
29;2;6;800
71;1;6;1200
65;2;6;225
49;1;6;2150
49;2;6;600
27;1;6;1400
49;1;6;3050
48;2;6;600
59;1;6;1000
59;2;6;400
27;1;6;1200
72;1;6;800
73;2;6;600
36;1;6;1850
59;1;6;3800
29;1;6;2750
79;1;6;400
80;2;6;600
64;1;6;1400
65;1;6;800
31;1;6;1400
72;2;6;400
75;2;6;1400
41;1;6;1000
48;2;6;1000
63;2;6;225
49;1;6;1200
41;2;6;225
21;2;6;400
81;1;6;400
78;2;6;225
31;1;6;1600
67;1;6;1000
48;1;6;1200
46;1;6;3400
41;2;6;2150
37;1;6;1200
36;2;6;400
39;2;6;1400
36;1;6;2450
34;2;6;1000
51;1;6;1850
51;2;6;800
43;1;6;2150
38;2;6;1000
24;2;6;400
31;1;6;1850
27;2;6;1200
53;1;6;3050
48;2;6;1000
78;1;6;800
71;2;6;75
41;1;6;2150
35;2;6;225
40;1;6;1850
30;2;6;225
74;2;6;600
52;1;6;1200
47;2;6;1200
75;1;6;600
83;2;6;400
58;1;6;3050
48;2;6;1850
37;1;6;600
34;2;6;1850
38;1;6;8750
38;2;6;400
58;1;6;1850
56;2;6;600
49;1;7;5350
21;1;7;1000
19;2;7;400
29;1;7;1200
51;2;7;1000
57;1;7;1000
28;1;7;1000
72;1;7;1850
72;2;7;400
40;1;7;3400
38;2;7;225
41;2;7;1400
72;1;7;1200
70;2;7;400
65;1;7;800
18;1;7;225
91;2;7;2150
83;1;7;1200
64;1;7;2150
49;1;7;1400
41;2;7;1200
62;1;7;1000
70;2;7;1000
72;2;7;1000
53;2;7;1200
76;1;7;5750
80;2;7;2750
32;1;7;800
31;2;7;400
29;2;7;1200
59;1;7;2750
72;1;7;1400
71;2;7;75
35;1;7;2150
29;2;7;1850
32;1;7;2150
32;2;7;600
46;2;7;1400
36;1;7;1600
33;2;7;225
84;2;7;75
36;2;7;1400
88;2;7;75
71;1;7;600
72;2;7;600
67;2;7;600
81;1;7;800
34;1;7;800
28;1;7;1200
20;2;7;400
54;1;7;3800
54;1;7;3800
49;2;7;4750
51;2;7;800
72;2;7;1000
67;1;7;1850
65;1;7;400
68;1;7;600
38;1;7;1200
37;2;7;800
63;1;7;800
64;2;7;1000
43;1;7;2450
65;1;7;1000
58;1;7;1200
52;2;7;600
30;2;7;400
36;1;7;1200
51;1;7;1200
48;2;7;400
24;2;7;1400
63;1;7;1000
36;1;7;800
48;2;7;1000
51;1;7;225
80;1;7;1200
76;2;7;75
67;1;7;1600
36;1;7;3050
33;2;7;800
59;2;7;1000
26;1;7;800
41;2;7;1000
36;1;7;2150
61;1;7;3800
60;2;7;400
26;1;7;1600
23;2;7;225
34;1;7;1400
65;1;7;1000
40;2;7;2150
48;1;7;1200
59;2;7;1000
61;2;7;75
74;2;7;800
41;1;7;1200
36;2;7;600
74;2;7;600
66;2;7;75
52;1;7;1200
47;2;7;600
29;1;7;1400
64;1;7;800
67;2;7;800
47;1;7;5350
70;1;7;3050
66;2;7;225
22;2;7;400
46;1;7;2150
23;1;7;1200
66;1;7;1600
71;1;7;4750
47;1;7;1400
51;2;7;1000
89;2;7;1000
77;1;7;3050
75;2;7;600
42;1;7;5350
39;2;7;600
69;2;7;600
49;1;7;1200
39;1;7;2150
39;2;7;1000
26;2;7;1000
25;1;7;1000
9;2;7;225
75;2;7;800
19;2;7;225
48;1;7;1600
64;1;7;800
67;2;7;75
47;1;7;1850
34;2;7;800
43;1;7;1600
43;2;7;800
17;2;7;600
17;2;7;400
70;1;7;1200
67;2;7;800
76;2;7;1400
57;1;7;3050
52;2;7;225
22;1;7;400
53;1;7;800
87;2;7;800
66;2;7;800
60;1;7;1600
58;2;7;600
43;1;7;600
59;1;7;1850
52;2;7;1400
64;1;7;1000
63;1;7;1000
38;1;7;1200
41;2;7;1000
42;1;7;1600
78;2;7;800
59;1;7;1600
56;2;7;3400
24;1;7;400
29;2;7;400
62;1;7;1400
39;2;7;2150
37;1;7;1200
35;1;7;1000
36;1;7;2450
64;1;7;800
44;1;7;600
52;1;7;1400
47;2;7;400
58;1;7;1850
85;2;7;225
52;1;7;4750
50;2;7;400
53;1;7;1600
48;2;7;600
37;2;7;2150
57;1;7;800
57;2;7;75
62;1;7;1600
76;1;7;800
73;2;7;75
41;1;7;1600
40;1;7;1400
29;2;7;1200
71;2;7;1000
61;2;7;600
31;1;7;2150
32;2;7;600
27;1;7;1400
36;2;7;1600
80;1;7;600
70;2;7;225
38;1;7;4250
33;2;7;225
45;1;7;5350
33;1;7;2150
27;2;7;2150
83;2;7;400
54;1;7;1600
27;2;7;1000
37;2;7;1000
12;2;7;225
95;2;7;3400
76;1;7;1200
66;2;7;75
39;1;7;2150
38;2;7;400
74;2;7;600
33;1;7;1200
33;2;7;225
44;2;7;800
31;1;7;1200
21;2;7;1200
38;1;7;1850
37;2;7;1200
72;1;7;3050
71;2;7;225
50;1;7;400
83;2;7;75
45;2;7;400
26;1;7;1200
22;2;7;1400
74;1;7;1000
36;1;7;1850
34;2;7;400
81;2;7;1200
70;1;7;2450
66;2;7;1000
62;1;7;1400
60;2;7;1400
31;1;7;1600
29;2;7;400
36;1;7;1850
37;2;7;1400
50;1;7;1600
50;2;7;1600
58;1;7;800
21;1;7;1600
18;2;7;225
17;2;7;400
56;1;7;2150
66;1;7;1000
72;2;7;1400
68;1;7;1850
65;2;7;400
39;1;7;2150
36;2;7;225
42;1;7;3800
37;2;7;1600
79;1;7;1200
79;2;7;75
74;1;7;800
60;1;7;2450
23;1;7;1200
36;2;7;1000
33;1;7;1600
41;1;7;3800
41;2;7;600
31;1;7;1200
30;1;7;1850
36;1;7;3050
37;2;7;600
58;1;7;1600
58;2;7;600
78;1;7;800
70;2;7;1400
59;2;7;1400
37;2;7;1400
69;2;7;800
64;1;7;1200
66;1;7;2150
36;1;7;2150
64;1;7;1400
54;2;7;800
39;1;7;400
39;2;7;600
72;1;7;1600
26;2;7;1200
90;2;7;4750
63;2;7;1200
44;1;7;3050
43;2;7;1200
62;1;7;400
52;2;7;1400
48;2;7;1600
52;1;7;1400
27;1;7;1200
24;2;7;1200
72;2;7;800
64;1;7;1400
32;1;7;1400
48;1;7;1000
45;2;7;1000
34;1;7;1600
48;1;7;2150
47;2;7;1200
30;1;7;1200
73;1;7;1850
88;1;7;1200
81;2;7;600
42;1;7;1850
44;2;7;400
18;1;7;400
41;2;7;600
70;1;7;2750
67;2;7;225
33;1;7;1600
36;2;7;1000
51;1;7;1850
33;1;7;2450
43;1;7;1000
39;2;7;2150
51;2;7;1000
44;1;7;14000
38;2;7;400
46;1;7;600
43;2;7;400
19;1;7;225
28;1;7;2450
29;2;7;225
49;2;7;225
72;2;7;225
80;2;7;600
44;1;7;2750
59;1;7;1200
63;2;7;800
40;1;7;2150
39;2;7;1000
37;2;7;1200
39;1;7;2150
33;1;7;3050
29;2;7;1400
80;1;7;1200
62;1;7;1850
36;1;7;3400
32;1;7;1850
30;2;7;1600
49;1;7;2450
46;2;7;600
19;1;7;400
22;2;7;400
75;1;7;1200
65;1;7;2150
78;1;7;2450
70;2;7;400
59;1;7;600
32;1;7;1400
65;1;7;1200
65;2;7;75
44;1;7;1600
44;2;7;400
22;1;7;1200
38;2;7;1200
62;2;7;800
26;1;7;1000
24;2;7;1000
31;1;7;600
51;1;7;1600
49;2;7;1200
71;2;7;400
81;1;7;800
41;1;7;1850
82;1;7;800
22;2;7;1000
61;1;7;1400
70;2;7;1000
41;1;7;1850
39;2;7;600
61;1;7;2450
35;1;7;1000
23;2;7;400
66;1;7;1200
78;2;7;1400
34;1;7;1600
30;2;7;800
64;1;7;1000
57;2;7;400
70;1;7;1200
42;1;7;1850
39;2;7;600
68;1;7;1400
64;2;7;400
72;2;7;1000
35;1;7;2450
38;1;7;1400
29;2;7;400
44;1;7;1600
39;2;7;800
20;1;7;225
81;2;7;1000
72;1;7;2150
71;2;7;1000
42;1;7;1200
43;2;7;225
18;2;7;225
38;2;7;2150
86;2;7;800
40;1;7;1400
38;2;7;1400
20;2;7;800
54;1;7;600
49;2;7;1400
74;2;7;1400
43;1;7;2150
38;2;7;225
52;1;7;2450
